year,country,region,district,income_level,disability_status,gender,indicator,value,unit,source,data_quality_flag
2023,Rwanda,Eastern,Bugesera,High,No disability,Men,Employment_rate,57.24252999837343,%,Labour_Force_Survey,ok
2023,Rwanda,Eastern,Bugesera,High,No disability,Men,Decision_making_participation,54.507848407174045,%,Labour_Force_Survey,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Women,School_enrollment,28.207463769418403,%,Civic_Participation_Records,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Women,Health_services_access,29.504399940139745,%,Civic_Participation_Records,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Women,GBV_services_access,32.33142147539324,%,Household_Survey,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Women,Employment_rate,33.23904704429958,%,Labour_Force_Survey,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Women,Decision_making_participation,36.03891957688406,%,Household_Survey,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Men,School_enrollment,36.65491977526551,%,Labour_Force_Survey,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Men,Health_services_access,,%,Community_GBV_Monitoring,missing_value
2023,Rwanda,Eastern,Bugesera,High,With disability,Men,GBV_services_access,,%,Civic_Participation_Records,missing_value
2023,Rwanda,Eastern,Bugesera,High,With disability,Men,Employment_rate,35.26326928551026,%,Civic_Participation_Records,ok
2023,Rwanda,Eastern,Bugesera,High,With disability,Men,Decision_making_participation,37.90731550742564,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Women,School_enrollment,31.07439809412884,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Women,Health_services_access,23.759613865576792,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Women,GBV_services_access,27.502401477398777,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Women,Employment_rate,25.305814773835625,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Women,Decision_making_participation,31.04192860638073,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Men,School_enrollment,35.169143810023115,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Men,Health_services_access,42.34952463257568,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Men,GBV_services_access,32.49780909144599,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Men,Employment_rate,31.480104403584722,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,Low,No disability,Men,Decision_making_participation,36.464805177747216,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Women,School_enrollment,10.209469900795089,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Women,Health_services_access,,%,Civic_Participation_Records,missing_value
2024,Rwanda,Eastern,Bugesera,Low,With disability,Women,GBV_services_access,7.756152414469795,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Women,Employment_rate,7.405457185625066,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Women,Decision_making_participation,9.673981707777962,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Men,School_enrollment,16.10261261986878,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Men,Health_services_access,15.730286928426112,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Men,GBV_services_access,12.083454571727131,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Men,Employment_rate,8.106913293406226,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Low,With disability,Men,Decision_making_participation,,%,Labour_Force_Survey,missing_value
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Women,School_enrollment,48.90411570717925,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Women,Health_services_access,42.95150648724278,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Women,GBV_services_access,47.44169539973733,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Women,Employment_rate,44.697498095275805,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Women,Decision_making_participation,44.60984364249849,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Men,School_enrollment,49.82379724255849,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Men,Health_services_access,54.96997088460236,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Men,GBV_services_access,50.58445012162298,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Men,Employment_rate,49.950593445202294,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,No disability,Men,Decision_making_participation,52.41369728616967,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Women,School_enrollment,26.954040652093205,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Women,Health_services_access,26.141318940015303,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Women,GBV_services_access,,%,Household_Survey,missing_value
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Women,Employment_rate,30.29844428144417,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Women,Decision_making_participation,29.518936411874535,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Men,School_enrollment,32.17891113435931,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Men,Health_services_access,30.351118295749146,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Men,GBV_services_access,31.648049264932016,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Men,Employment_rate,33.21689716045582,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,Middle,With disability,Men,Decision_making_participation,,%,Civic_Participation_Records,missing_value
2024,Rwanda,Eastern,Bugesera,High,No disability,Women,School_enrollment,48.18203393373752,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Women,Health_services_access,52.24929741297993,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Women,GBV_services_access,53.8583321000829,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Women,Employment_rate,53.217826776197064,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Women,Decision_making_participation,53.841179164249894,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Men,School_enrollment,59.12164242806585,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Men,Health_services_access,53.77201195176804,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Men,GBV_services_access,56.5261352983188,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Men,Employment_rate,60.98087097368049,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,High,No disability,Men,Decision_making_participation,58.16448510456077,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Women,School_enrollment,31.72893138285528,%,Labour_Force_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Women,Health_services_access,,%,Administrative_Health_Reports,missing_value
2024,Rwanda,Eastern,Bugesera,High,With disability,Women,GBV_services_access,30.68612260670114,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Women,Employment_rate,33.393409587419825,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Women,Decision_making_participation,32.10587688798671,%,Civic_Participation_Records,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Men,School_enrollment,,%,Community_GBV_Monitoring,missing_value
2024,Rwanda,Eastern,Bugesera,High,With disability,Men,Health_services_access,35.72986499829555,%,Community_GBV_Monitoring,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Men,GBV_services_access,34.72094675459494,%,Administrative_Health_Reports,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Men,Employment_rate,32.73008492336566,%,Household_Survey,ok
2024,Rwanda,Eastern,Bugesera,High,With disability,Men,Decision_making_participation,40.149696066392146,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Women,School_enrollment,28.848232087277022,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Women,Health_services_access,29.965791734459327,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Women,GBV_services_access,29.859853369843673,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Women,Employment_rate,22.666408079941498,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Women,Decision_making_participation,30.78664353112142,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Men,School_enrollment,39.1702850469644,%,Community_GBV_Monitoring,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Men,Health_services_access,32.43206571928531,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Men,GBV_services_access,30.673246923412066,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,No disability,Men,Employment_rate,,%,Household_Survey,missing_value
2020,Rwanda,Eastern,Kayonza,Low,No disability,Men,Decision_making_participation,34.19501898518591,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Women,School_enrollment,10.303225274583964,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Women,Health_services_access,5.86652721589493,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Women,GBV_services_access,13.878314658462282,%,Community_GBV_Monitoring,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Women,Employment_rate,7.710755081781264,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Women,Decision_making_participation,,%,Community_GBV_Monitoring,missing_value
2020,Rwanda,Eastern,Kayonza,Low,With disability,Men,School_enrollment,15.96137834302944,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Men,Health_services_access,11.349530201634256,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Men,GBV_services_access,12.393998523948746,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Men,Employment_rate,14.762424913186596,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Low,With disability,Men,Decision_making_participation,16.82413375251358,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Women,School_enrollment,45.60440305079669,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Women,Health_services_access,46.44039662270153,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Women,GBV_services_access,42.43372622741072,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Women,Employment_rate,45.712294240902864,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Women,Decision_making_participation,,%,Household_Survey,missing_value
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Men,School_enrollment,48.13553232639367,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Men,Health_services_access,53.15345883750001,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Men,GBV_services_access,46.48958735188211,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Men,Employment_rate,52.179374715275294,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,No disability,Men,Decision_making_participation,48.81817532288474,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Women,School_enrollment,29.133167440888734,%,Community_GBV_Monitoring,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Women,Health_services_access,,%,Administrative_Health_Reports,missing_value
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Women,GBV_services_access,22.10343781550479,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Women,Employment_rate,28.424242088186425,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Women,Decision_making_participation,28.399303807058853,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Men,School_enrollment,22.80190849338765,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Men,Health_services_access,26.020937195815854,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Men,GBV_services_access,23.77698461842894,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Men,Employment_rate,29.899715270526244,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,Middle,With disability,Men,Decision_making_participation,29.636888348716557,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Women,School_enrollment,44.92974944914561,%,Community_GBV_Monitoring,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Women,Health_services_access,50.51761356940661,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Women,GBV_services_access,,%,Household_Survey,missing_value
2020,Rwanda,Eastern,Kayonza,High,No disability,Women,Employment_rate,47.052430608706786,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Women,Decision_making_participation,49.6651335297378,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Men,School_enrollment,56.24226461006936,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Men,Health_services_access,51.29696037767076,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Men,GBV_services_access,51.0606072464978,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Men,Employment_rate,54.11096831319926,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,High,No disability,Men,Decision_making_participation,52.168186008079644,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Women,School_enrollment,31.318319456285455,%,Household_Survey,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Women,Health_services_access,,%,Civic_Participation_Records,missing_value
2020,Rwanda,Eastern,Kayonza,High,With disability,Women,GBV_services_access,21.84700976940371,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Women,Employment_rate,33.41446629673713,%,Community_GBV_Monitoring,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Women,Decision_making_participation,28.762544261351586,%,Labour_Force_Survey,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Men,School_enrollment,35.0670973935111,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Men,Health_services_access,28.861325386293192,%,Administrative_Health_Reports,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Men,GBV_services_access,30.884510321774332,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Men,Employment_rate,35.73470982028593,%,Civic_Participation_Records,ok
2020,Rwanda,Eastern,Kayonza,High,With disability,Men,Decision_making_participation,37.86069854746579,%,Household_Survey,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Women,School_enrollment,31.536589297210803,%,Civic_Participation_Records,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Women,Health_services_access,27.91607058737704,%,Civic_Participation_Records,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Women,GBV_services_access,31.97811269945237,%,Administrative_Health_Reports,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Women,Employment_rate,22.51204624704642,%,Labour_Force_Survey,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Women,Decision_making_participation,34.11467656458861,%,Civic_Participation_Records,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Men,School_enrollment,35.11959825886703,%,Administrative_Health_Reports,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Men,Health_services_access,31.84140603625911,%,Household_Survey,ok
2021,Rwanda,Eastern,Kayonza,Low,No disability,Men,GBV_services_access,32.61403997177037,%,Labour_Force_Survey,ok
